Date,End_Date,Type,mahadasha_lord,antardasha_lord,pratyantardasha_lord,Planet,Parent_Planet,Auspiciousness_Score,Dasha_Lord_Strength,Arishta_Protections,Protection_Score,Sun_Moon_Support,Astrological_Significance
2041-12-04,2044-06-09,MD-AD,Mercury,Rahu,,Rahu,Mercury,3.17,0.91,1,1.0,0.18333333333333332,Mercury dasha (benefic); lord in challenged (debilitated/enemy sign); moderate protective influence; challenging luminaries configuration; Rahu sub-period (malefic)
2044-06-09,2046-09-03,MD-AD,Mercury,Jupiter,,Jupiter,Mercury,3.52,3.08,0,0.0,0.03333333333333333,Mercury dasha (benefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Jupiter sub-period (benefic)
2046-09-03,2049-04-29,MD-AD,Mercury,Saturn,,Saturn,Mercury,3.71,1.47,0,0.0,0.61875,Mercury dasha (benefic); lord in challenged (debilitated/enemy sign); balanced solar-lunar influence; Saturn sub-period (malefic)
2049-07-27,2049-12-21,MD-AD,Ketu,Ketu,,Ketu,Ketu,1.94,0.0,0,0.0,0.3,Ketu dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration
2049-12-21,2051-02-14,MD-AD,Ketu,Venus,,Venus,Ketu,2.16,0.2,0,0.0,0.22333333333333333,Ketu dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Venus sub-period (benefic)
2051-02-14,2051-06-20,MD-AD,Ketu,Sun,,Sun,Ketu,2.0,1.13,0,0.0,0.10666666666666666,Ketu dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Sun sub-period (malefic)
2051-06-20,2052-01-16,MD-AD,Ketu,Moon,,Moon,Ketu,3.13,3.28,0,0.0,0.14666666666666667,Ketu dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Moon sub-period (benefic)
2052-01-16,2052-06-11,MD-AD,Ketu,Mars,,Mars,Ketu,3.21,2.9,1,1.0,0.3458333333333333,Ketu dasha (malefic); lord in challenged (debilitated/enemy sign); moderate protective influence; challenging luminaries configuration; Mars sub-period (malefic)
2052-06-11,2053-06-24,MD-AD,Ketu,Rahu,,Rahu,Ketu,2.16,1.93,0,0.0,0.03333333333333333,Ketu dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Rahu sub-period (malefic)
2053-06-24,2054-05-26,MD-AD,Ketu,Jupiter,,Jupiter,Ketu,2.42,0.91,0,0.0,0.22333333333333333,Ketu dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Jupiter sub-period (benefic)
2054-05-26,2055-06-29,MD-AD,Ketu,Saturn,,Saturn,Ketu,1.77,0.67,0,0.0,0.06666666666666667,Ketu dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Saturn sub-period (malefic)
2055-06-29,2056-06-20,MD-AD,Ketu,Mercury,,Mercury,Ketu,3.77,3.42,1,1.0,0.22333333333333333,Ketu dasha (malefic); lord in challenged (debilitated/enemy sign); moderate protective influence; challenging luminaries configuration; Mercury sub-period (benefic)
2056-07-27,2059-11-09,MD-AD,Venus,Venus,,Venus,Venus,2.8,0.33,0,0.0,0.18333333333333332,Venus dasha (benefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration
2059-11-09,2060-11-03,MD-AD,Venus,Sun,,Sun,Venus,2.37,0.47,0,0.0,0.07333333333333333,Venus dasha (benefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Sun sub-period (malefic)
2060-11-03,2062-06-26,MD-AD,Venus,Moon,,Moon,Venus,3.02,0.44,1,1.0,0.03333333333333333,Venus dasha (benefic); lord in challenged (debilitated/enemy sign); moderate protective influence; challenging luminaries configuration; Moon sub-period (benefic)
2062-06-26,2063-08-20,MD-AD,Venus,Mars,,Mars,Venus,4.18,4.47,0,0.0,0.10666666666666666,Venus dasha (benefic); lord in moderate strength; challenging luminaries configuration; Mars sub-period (malefic)
2063-08-20,2066-08-04,MD-AD,Venus,Rahu,,Rahu,Venus,3.42,0.67,0,0.0,0.61875,Venus dasha (benefic); lord in challenged (debilitated/enemy sign); balanced solar-lunar influence; Rahu sub-period (malefic)
2066-08-04,2069-03-21,MD-AD,Venus,Jupiter,,Jupiter,Venus,3.15,1.32,0,0.0,0.18333333333333332,Venus dasha (benefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Jupiter sub-period (benefic)
2069-03-21,2072-05-04,MD-AD,Venus,Saturn,,Saturn,Venus,5.84,7.44,1,1.0,0.18333333333333332,Venus dasha (benefic); lord in strong; moderate protective influence; challenging luminaries configuration; Saturn sub-period (malefic)
2072-05-04,2075-02-18,MD-AD,Venus,Mercury,,Mercury,Venus,4.78,3.0,1,1.0,0.5,Venus dasha (benefic); lord in challenged (debilitated/enemy sign); moderate protective influence; balanced solar-lunar influence; Mercury sub-period (benefic)
2075-02-18,2076-04-13,MD-AD,Venus,Ketu,,Ketu,Venus,2.58,0.91,0,0.0,0.10666666666666666,Venus dasha (benefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Ketu sub-period (malefic)
2076-07-27,2076-11-12,MD-AD,Sun,Sun,,Sun,Sun,3.98,4.4,1,1.0,0.3,Sun dasha (malefic); lord in exceptionally strong (exalted/own sign); moderate protective influence; challenging luminaries configuration
2076-11-12,2077-05-11,MD-AD,Sun,Moon,,Moon,Sun,5.15,3.0,4,1.0,0.5,Sun dasha (malefic); lord in exceptionally strong (exalted/own sign); triple Arishta-Bhanga protection; balanced solar-lunar influence; Moon sub-period (benefic)
2077-05-11,2077-09-14,MD-AD,Sun,Mars,,Mars,Sun,6.87,9.81,2,1.0,0.5733333333333334,Sun dasha (malefic); lord in exceptionally strong (exalted/own sign); strong protective cancellations; balanced solar-lunar influence; Mars sub-period (malefic)
2077-09-14,2078-08-04,MD-AD,Sun,Rahu,,Rahu,Sun,7.16,9.56,2,1.0,0.78125,Sun dasha (malefic); lord in exceptionally strong (exalted/own sign); strong protective cancellations; strong luminaries support; Rahu sub-period (malefic)
2078-08-04,2079-05-19,MD-AD,Sun,Jupiter,,Jupiter,Sun,3.81,4.4,0,0.0,0.3,Sun dasha (malefic); lord in exceptionally strong (exalted/own sign); challenging luminaries configuration; Jupiter sub-period (benefic)
2079-05-19,2080-04-25,MD-AD,Sun,Saturn,,Saturn,Sun,3.23,2.9,2,1.0,0.10666666666666666,Sun dasha (malefic); lord in exceptionally strong (exalted/own sign); strong protective cancellations; challenging luminaries configuration; Saturn sub-period (malefic)
2080-04-25,2081-02-26,MD-AD,Sun,Mercury,,Mercury,Sun,5.76,7.2,0,0.0,0.65,Sun dasha (malefic); lord in exceptionally strong (exalted/own sign); balanced solar-lunar influence; Mercury sub-period (benefic)
2081-02-26,2081-07-02,MD-AD,Sun,Ketu,,Ketu,Sun,2.14,1.13,0,0.0,0.18333333333333332,Sun dasha (malefic); lord in exceptionally strong (exalted/own sign); challenging luminaries configuration; Ketu sub-period (malefic)
2081-07-02,2082-06-27,MD-AD,Sun,Venus,,Venus,Sun,3.45,3.97,1,1.0,0.10666666666666666,Sun dasha (malefic); lord in exceptionally strong (exalted/own sign); moderate protective influence; challenging luminaries configuration; Venus sub-period (benefic)
2082-07-28,2083-05-24,MD-AD,Moon,Moon,,Moon,Moon,4.47,4.4,0,0.0,0.3,Moon dasha (benefic); lord in moderate strength; challenging luminaries configuration
2083-05-24,2083-12-20,MD-AD,Moon,Mars,,Mars,Moon,3.66,3.52,0,0.0,0.18333333333333332,Moon dasha (benefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Mars sub-period (malefic)
2083-12-20,2085-06-12,MD-AD,Moon,Rahu,,Rahu,Moon,2.96,1.55,0,0.0,0.18333333333333332,Moon dasha (benefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Rahu sub-period (malefic)
2085-06-12,2086-10-05,MD-AD,Moon,Jupiter,,Jupiter,Moon,2.88,1.13,0,0.0,0.06666666666666667,Moon dasha (benefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Jupiter sub-period (benefic)
2086-10-05,2088-04-27,MD-AD,Moon,Saturn,,Saturn,Moon,3.58,3.08,0,0.0,0.22333333333333333,Moon dasha (benefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Saturn sub-period (malefic)
2088-04-27,2089-09-19,MD-AD,Moon,Mercury,,Mercury,Moon,5.86,4.82,0,0.0,0.8125,Moon dasha (benefic); lord in moderate strength; strong luminaries support; Mercury sub-period (benefic)
2089-09-19,2090-04-17,MD-AD,Moon,Ketu,,Ketu,Moon,2.78,1.47,0,0.0,0.10666666666666666,Moon dasha (benefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Ketu sub-period (malefic)
2090-04-17,2091-12-08,MD-AD,Moon,Venus,,Venus,Moon,4.06,1.88,1,1.0,0.5,Moon dasha (benefic); lord in challenged (debilitated/enemy sign); moderate protective influence; balanced solar-lunar influence; Venus sub-period (benefic)
2091-12-08,2092-06-05,MD-AD,Moon,Sun,,Sun,Moon,4.15,3.42,1,1.0,0.22333333333333333,Moon dasha (benefic); lord in challenged (debilitated/enemy sign); moderate protective influence; challenging luminaries configuration; Sun sub-period (malefic)
2092-07-27,2092-12-21,MD-AD,Mars,Mars,,Mars,Mars,1.85,0.33,0,0.0,0.18333333333333332,Mars dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration
2092-12-21,2094-01-03,MD-AD,Mars,Rahu,,Rahu,Mars,2.47,1.47,0,0.0,0.3,Mars dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Rahu sub-period (malefic)
2094-01-03,2094-12-05,MD-AD,Mars,Jupiter,,Jupiter,Mars,6.17,8.88,1,1.0,0.4625,Mars dasha (malefic); lord in strong; moderate protective influence; balanced solar-lunar influence; Jupiter sub-period (benefic)
2094-12-05,2096-01-08,MD-AD,Mars,Saturn,,Saturn,Mars,2.33,1.47,0,0.0,0.22333333333333333,Mars dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Saturn sub-period (malefic)
2096-01-08,2096-12-30,MD-AD,Mars,Mercury,,Mercury,Mars,2.92,0.67,1,1.0,0.3,Mars dasha (malefic); lord in challenged (debilitated/enemy sign); moderate protective influence; challenging luminaries configuration; Mercury sub-period (benefic)
2096-12-30,2097-05-26,MD-AD,Mars,Ketu,,Ketu,Mars,3.15,2.54,0,0.0,0.4625,Mars dasha (malefic); lord in challenged (debilitated/enemy sign); balanced solar-lunar influence; Ketu sub-period (malefic)
2097-05-26,2098-07-20,MD-AD,Mars,Venus,,Venus,Mars,6.24,10.0,2,1.0,0.03333333333333333,Mars dasha (malefic); lord in exceptionally strong (exalted/own sign); strong protective cancellations; challenging luminaries configuration; Venus sub-period (benefic)
2098-07-20,2098-11-23,MD-AD,Mars,Sun,,Sun,Mars,2.28,1.32,0,0.0,0.22333333333333333,Mars dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Sun sub-period (malefic)
2098-11-23,2099-06-21,MD-AD,Mars,Moon,,Moon,Mars,2.71,2.1,0,0.0,0.15,Mars dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Moon sub-period (benefic)
2099-07-28,2102-03-27,MD-AD,Rahu,Rahu,,Rahu,Rahu,2.05,0.67,0,0.0,0.22333333333333333,Rahu dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration
2102-03-27,2104-08-07,MD-AD,Rahu,Jupiter,,Jupiter,Rahu,3.95,3.52,1,1.0,0.3,Rahu dasha (malefic); lord in challenged (debilitated/enemy sign); moderate protective influence; challenging luminaries configuration; Jupiter sub-period (benefic)
2104-08-07,2107-05-30,MD-AD,Rahu,Saturn,,Saturn,Rahu,1.89,0.44,0,0.0,0.18333333333333332,Rahu dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Saturn sub-period (malefic)
2107-05-30,2109-12-03,MD-AD,Rahu,Mercury,,Mercury,Rahu,2.86,2.35,0,0.0,0.18333333333333332,Rahu dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Mercury sub-period (benefic)
2109-12-03,2110-12-16,MD-AD,Rahu,Ketu,,Ketu,Rahu,2.42,1.93,0,0.0,0.18333333333333332,Rahu dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Ketu sub-period (malefic)
2110-12-16,2113-11-30,MD-AD,Rahu,Venus,,Venus,Rahu,2.17,0.43,0,0.0,0.18333333333333332,Rahu dasha (malefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Venus sub-period (benefic)
2113-11-30,2114-10-20,MD-AD,Rahu,Sun,,Sun,Rahu,5.71,8.32,1,1.0,0.3,Rahu dasha (malefic); lord in strong; moderate protective influence; challenging luminaries configuration; Sun sub-period (malefic)
2114-10-20,2116-04-12,MD-AD,Rahu,Moon,,Moon,Rahu,6.16,8.32,2,1.0,0.15,Rahu dasha (malefic); lord in strong; strong protective cancellations; challenging luminaries configuration; Moon sub-period (benefic)
2116-04-12,2117-04-25,MD-AD,Rahu,Mars,,Mars,Rahu,3.39,4.03,1,1.0,0.22333333333333333,Rahu dasha (malefic); lord in moderate strength; moderate protective influence; challenging luminaries configuration; Mars sub-period (malefic)
2117-07-28,2119-09-04,MD-AD,Jupiter,Jupiter,,Jupiter,Jupiter,5.88,6.25,1,1.0,0.4625,Jupiter dasha (benefic); lord in moderate strength; moderate protective influence; balanced solar-lunar influence
2119-09-04,2122-03-04,MD-AD,Jupiter,Saturn,,Saturn,Jupiter,4.02,2.35,0,0.0,0.61875,Jupiter dasha (benefic); lord in challenged (debilitated/enemy sign); balanced solar-lunar influence; Saturn sub-period (malefic)
2122-03-04,2124-05-28,MD-AD,Jupiter,Mercury,,Mercury,Jupiter,5.9,7.2,1,1.0,0.10666666666666666,Jupiter dasha (benefic); lord in strong; moderate protective influence; challenging luminaries configuration; Mercury sub-period (benefic)
2124-05-28,2125-04-29,MD-AD,Jupiter,Ketu,,Ketu,Jupiter,2.21,0.23,0,0.0,0.03333333333333333,Jupiter dasha (benefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Ketu sub-period (malefic)
2125-04-29,2127-12-15,MD-AD,Jupiter,Venus,,Venus,Jupiter,5.23,4.96,1,1.0,0.5333333333333333,Jupiter dasha (benefic); lord in moderate strength; moderate protective influence; balanced solar-lunar influence; Venus sub-period (benefic)
2127-12-15,2128-09-28,MD-AD,Jupiter,Sun,,Sun,Jupiter,2.87,1.32,0,0.0,0.18333333333333332,Jupiter dasha (benefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Sun sub-period (malefic)
2128-09-28,2130-01-21,MD-AD,Jupiter,Moon,,Moon,Jupiter,2.65,0.47,0,0.0,0.07333333333333333,Jupiter dasha (benefic); lord in challenged (debilitated/enemy sign); challenging luminaries configuration; Moon sub-period (benefic)
2130-01-21,2130-12-23,MD-AD,Jupiter,Mars,,Mars,Jupiter,4.89,4.82,1,1.0,0.18333333333333332,Jupiter dasha (benefic); lord in moderate strength; moderate protective influence; challenging luminaries configuration; Mars sub-period (malefic)
2130-12-23,2133-05-05,MD-AD,Jupiter,Rahu,,Rahu,Jupiter,3.5,1.23,1,1.0,0.3,Jupiter dasha (benefic); lord in challenged (debilitated/enemy sign); moderate protective influence; challenging luminaries configuration; Rahu sub-period (malefic)
